battery_power;clock_speed;dual_sim;int_memory;mobile_weight;n_cores;px_height;px_width;ram;talk_time;touch_screen;wifi;price_range
672;6;1;61;194;5;724;1127;1457;20;0;1;0
635;5;0;16;110;7;599;1299;2452;8;0;0;2
1906;19;1;55;113;3;3;629;1871;4;0;1;1
1753;7;0;40;191;4;1652;1983;1112;15;1;1;1
659;14;1;3;85;8;190;657;967;14;0;1;0
1583;12;1;14;148;2;1171;1673;2498;8;0;1;2
1783;29;1;42;104;6;1081;1979;387;3;1;0;1
1667;10;1;21;138;2;1211;1396;635;15;0;0;0
640;13;1;6;143;8;976;1353;2711;8;1;0;2
1913;18;0;29;111;5;675;742;2023;8;1;0;2
538;11;1;25;163;7;455;537;2215;17;1;1;1
1191;8;0;46;89;6;42;807;824;7;0;0;0
816;30;1;9;117;1;1196;1651;3851;14;0;1;3
915;5;1;33;199;2;503;986;2156;13;1;0;1
1157;8;0;27;88;8;1694;1798;2885;2;0;1;3
1201;5;0;10;99;7;306;558;495;14;1;1;0
1379;11;1;18;129;2;838;885;2358;15;1;0;2
1483;22;0;53;169;5;291;651;1744;10;0;0;1
1614;12;0;9;161;3;173;1219;1832;11;0;0;1
930;10;1;4;144;8;1017;1289;2016;16;1;1;1
1454;26;0;6;199;3;698;1018;1300;2;0;1;1
1784;16;0;41;164;6;610;1437;2313;11;1;0;2
1262;18;1;34;149;5;223;737;3248;4;1;1;2
797;22;1;37;144;7;206;1167;2216;6;0;0;1
1829;21;0;59;91;5;1457;1919;3142;5;1;1;3
1139;9;1;58;161;2;742;999;1850;8;0;0;1
618;10;0;13;80;4;591;724;1424;7;1;0;0
1547;29;0;57;114;1;347;957;1620;19;1;1;1
586;28;0;15;83;3;241;854;2592;3;0;0;1
1617;24;0;36;85;1;743;1426;296;7;0;0;0
1882;20;0;44;113;8;4;743;3579;20;1;0;3
674;29;1;21;198;3;576;1809;1180;4;1;1;0
1467;5;0;18;122;5;888;1099;3962;5;1;1;3
858;22;0;50;84;1;528;1416;3978;3;1;0;3
794;5;1;2;106;6;1222;1890;668;19;1;0;0
1965;26;1;39;187;4;915;1965;2032;16;1;1;2
1911;9;1;36;108;8;868;1632;3057;5;1;0;3
1512;9;0;46;145;5;336;670;869;19;1;1;0
510;20;1;45;168;6;483;754;3919;2;1;1;3
1;1;18;0;1;193;16;226;1412;7;0;1;0
2;1;5;1;8;191;12;746;857;0;1;0;0
3;1;28;0;9;186;4;1270;1366;10;0;1;1
4;0;5;1;5;96;20;295;1752;0;1;1;0
5;0;14;1;5;108;18;749;810;8;1;0;1
6;1;29;1;8;198;9;569;939;7;1;1;1
7;0;24;0;1;156;3;1283;1374;2;0;0;0
8;0;24;0;8;111;2;1312;1880;2;0;1;1
9;1;29;1;6;101;19;556;876;9;1;1;0
10;0;5;0;5;171;20;52;1009;0;1;0;1
11;0;22;0;6;80;6;503;1336;7;0;1;0
12;0;29;1;8;171;6;235;1671;8;1;1;1
13;1;14;0;1;87;3;829;1893;2;1;0;0
14;1;22;0;9;158;15;227;1856;0;1;1;0
15;0;18;1;9;193;9;1315;1323;6;1;1;0
16;1;1;1;7;106;7;185;1832;5;1;0;1
17;0;5;1;1;163;17;613;1511;3;1;1;0
18;0;29;1;2;186;15;335;532;2;1;0;0
19;1;17;1;2;194;3;82;1771;12;1;0;1
20;0;26;0;7;189;20;47;559;0;0;0;0
21;0;6;1;7;151;17;504;1930;1;1;1;0
22;0;26;0;5;101;5;521;1591;11;0;1;0
23;0;17;0;1;115;10;777;1587;0;0;1;1
24;1;7;0;8;97;18;512;1111;3;0;1;0
25;0;17;0;7;125;6;1194;1321;4;1;1;0
26;0;16;1;7;122;16;1003;1306;10;1;1;1
27;0;3;0;6;124;1;575;1200;11;1;1;0
28;0;5;0;1;91;5;54;658;3;0;1;1
29;1;5;0;2;139;10;627;630;9;1;0;1
30;1;16;1;8;81;0;129;1048;3;1;0;0
31;0;29;1;3;184;13;876;1408;2;1;0;0
32;0;26;1;5;187;16;501;643;5;1;0;0
33;1;17;0;3;152;11;1407;1633;11;1;0;0
34;1;22;0;8;175;20;722;992;13;1;0;0
35;1;12;0;8;193;6;1219;1904;7;1;0;0
36;1;21;0;9;124;8;119;1777;3;0;0;1
37;0;9;1;6;96;5;753;1557;16;1;0;1
38;0;6;1;4;112;16;162;847;2;1;0;1
39;0;9;0;9;150;11;313;528;0;1;0;0
40;0;26;0;2;87;1;181;566;6;0;1;1
41;1;14;0;8;190;10;1416;1892;5;0;1;1
42;1;14;0;3;189;7;645;851;4;1;0;1
43;1;5;0;5;121;15;79;633;4;0;0;1
44;1;6;1;6;174;19;153;972;0;1;0;0
45;0;21;0;6;188;14;480;748;3;1;1;0
46;1;17;1;5;80;17;700;1234;3;1;1;0
47;0;23;0;9;135;5;221;610;0;0;1;1
48;0;7;1;5;114;15;1585;1896;4;1;1;1
49;0;2;0;7;142;20;65;1867;5;1;1;0
50;0;8;0;3;149;6;556;816;1;1;1;0
51;1;9;0;8;103;14;224;764;14;0;1;1
52;0;12;1;5;101;10;705;992;4;1;0;0
53;1;5;0;4;165;3;709;1695;0;0;1;1
54;0;19;0;2;150;14;97;663;2;1;1;1
55;1;6;0;9;153;10;1131;1360;6;1;1;0
56;1;14;0;3;174;15;359;1022;15;1;1;1
57;1;5;1;6;133;11;1813;1871;6;1;0;1
58;0;25;0;2;135;2;839;1788;1;0;1;1
59;0;14;0;5;198;14;550;666;5;1;0;1
60;1;29;0;3;90;17;443;755;6;1;0;1
61;1;11;0;1;80;4;502;1113;2;1;0;1
62;0;25;0;3;139;6;130;647;0;0;0;1
63;0;5;1;7;121;5;19;667;0;1;0;0
64;1;23;1;4;164;7;386;636;0;1;1;1
65;1;12;1;6;172;15;22;1345;2;1;0;0
66;0;6;1;1;83;6;49;1552;0;1;1;0
67;1;16;1;2;111;14;1497;1508;2;1;0;1
68;1;5;0;8;134;20;1327;1361;1;0;0;1
69;1;5;1;8;173;5;555;1386;2;1;1;1
70;1;28;1;1;122;20;1560;1808;6;1;1;1
71;0;5;0;1;185;16;346;702;13;0;0;1
72;0;5;0;6;109;6;912;1660;5;1;0;1
73;1;12;1;1;175;14;756;882;12;1;1;0
74;0;11;1;5;175;5;699;1704;1;1;1;0
75;1;11;0;9;151;19;582;1752;10;1;0;0
76;1;22;1;1;165;4;680;1078;11;1;1;1
77;1;8;0;4;117;12;814;1015;1;1;0;1
78;1;5;1;5;166;0;672;1597;7;1;0;0
79;1;2;1;7;177;4;450;911;6;1;0;1
80;1;24;1;4;167;1;757;1371;0;1;0;0
81;0;14;1;1;137;8;208;900;8;1;1;1
82;0;21;0;6;124;16;1194;1256;2;0;1;0
83;1;19;0;6;127;3;1335;1427;3;1;1;0
84;0;5;1;1;168;16;91;1585;7;1;1;0
85;0;5;1;7;183;11;33;653;17;1;0;1
86;0;27;0;1;164;17;1095;1499;4;1;1;0
87;0;17;0;8;153;20;336;797;11;0;0;1
88;0;17;1;9;189;20;659;661;3;1;0;1
89;1;8;0;4;98;16;183;709;4;1;0;1
90;0;14;0;6;80;6;652;1100;0;0;0;1
91;0;17;0;5;107;17;410;1014;4;1;0;0
92;1;21;0;9;99;15;440;1416;0;0;1;1
93;1;6;0;7;152;2;532;886;1;1;1;1
94;1;5;1;9;168;17;1373;1949;0;1;0;0
95;0;9;0;3;154;1;773;920;7;0;0;1
96;0;25;0;1;90;8;965;974;2;0;1;1
97;1;22;0;3;137;19;568;1864;10;1;0;0
98;1;24;1;2;164;17;652;1157;3;1;0;1
99;1;7;1;2;105;15;214;1463;1;1;0;0
100;1;25;0;8;81;19;423;1003;4;0;1;0
101;1;5;1;8;103;5;537;627;1;1;0;0
102;1;18;0;8;113;15;667;1872;5;0;0;0
103;0;23;1;4;89;19;491;692;7;1;0;0
104;1;27;0;5;146;13;1037;1829;2;0;0;0
105;0;6;1;1;114;6;325;610;8;1;0;1
106;1;13;0;3;174;17;49;974;6;0;0;1
107;0;19;0;7;113;5;1324;1945;2;0;0;0
108;1;13;1;8;83;20;597;921;9;1;1;1
109;0;16;0;6;128;4;765;836;3;0;0;1
110;1;5;1;8;190;9;470;1115;10;1;0;1
111;1;6;0;1;132;13;653;1062;14;0;0;0
112;0;9;0;1;169;16;463;1609;15;0;0;1
113;1;16;1;3;119;17;325;1205;1;1;0;1
114;1;6;0;3;140;16;855;910;17;1;0;0
115;0;16;1;9;159;6;912;1684;5;1;0;0
116;1;28;1;1;195;4;492;1110;2;1;0;0
117;1;5;0;4;123;3;605;769;0;1;0;0
118;0;27;0;7;133;17;401;1989;10;0;1;1
119;0;13;0;1;140;17;366;1821;6;1;0;0
120;1;27;0;4;178;16;1225;1358;4;1;0;1
121;1;21;0;1;147;11;573;856;3;1;1;1
122;0;5;0;4;151;1;261;538;3;1;1;1
123;0;15;0;1;97;4;680;1138;5;0;1;1
124;0;11;1;3;133;7;280;683;6;1;1;1
125;0;8;1;1;123;11;565;1443;8;1;0;0
126;0;14;0;4;164;1;1379;1673;2;0;1;0
127;0;17;0;6;92;18;949;1297;1;1;1;1
128;1;3;1;1;125;5;703;911;3;1;1;1
129;0;5;1;5;197;1;1264;1682;2;1;1;0
130;1;5;0;1;130;5;1816;1917;10;0;1;0
131;1;9;0;1;100;9;108;894;0;1;1;1
132;1;14;0;9;102;0;1328;1743;10;0;0;0
133;0;5;0;9;174;9;797;1061;3;1;0;1
134;1;7;0;1;185;7;361;555;10;1;1;0
135;0;16;1;3;131;4;1049;1715;5;1;0;1
136;1;6;1;8;80;3;357;1718;9;1;1;0
137;0;5;0;4;200;9;197;764;7;1;1;1
138;0;5;0;5;172;14;906;1801;0;1;0;1
139;1;3;1;8;83;4;806;1405;1;1;1;0
140;1;1;1;1;139;7;924;1498;0;1;0;0
141;1;5;1;2;116;10;223;1148;7;1;1;1
142;0;28;0;4;194;5;140;718;1;0;0;1
143;1;5;0;6;192;6;113;863;6;0;1;1
144;0;24;1;9;155;18;1531;1727;15;1;1;0
145;1;3;0;5;140;0;35;708;0;0;0;1
146;1;25;1;5;148;14;1524;1691;5;1;0;0
147;0;25;1;1;82;16;838;1667;0;1;0;1
148;1;7;0;3;125;17;495;596;3;0;0;0
149;1;16;1;2;177;12;1212;1772;15;1;1;0
150;1;8;1;6;128;10;655;814;8;1;0;1
151;0;2;1;9;184;14;496;797;2;1;1;1
152;1;11;0;1;123;2;800;1521;4;0;1;0
153;0;6;0;1;89;15;1010;1425;1;0;0;0
154;1;16;0;1;192;16;102;1052;1;0;1;1
155;0;5;1;4;193;15;948;1406;0;1;1;0
156;1;5;1;3;132;1;82;1236;4;1;1;1
157;1;5;0;1;102;7;1286;1846;10;0;0;1
158;1;13;0;9;124;5;264;995;14;1;0;0
159;1;2;0;2;134;10;75;834;4;1;1;1
160;0;11;1;8;97;9;461;919;13;1;1;0
161;1;12;1;1;87;14;321;1410;9;1;1;0
162;0;24;0;4;141;11;120;1341;14;0;0;0
163;0;3;1;1;89;17;174;1683;15;1;1;0
164;0;28;1;9;87;14;1341;1997;5;1;1;0
165;0;1;0;9;104;12;1337;1684;18;0;0;1
166;1;23;1;3;127;14;494;935;1;1;1;1
167;0;25;1;1;98;16;849;1024;2;1;1;1
168;0;16;1;8;132;8;644;1291;1;1;0;1
169;1;3;1;8;102;16;1557;1985;5;1;1;1
170;1;19;1;5;161;4;376;872;9;1;0;1
171;1;8;1;2;146;3;151;532;1;1;0;1
172;0;5;0;4;135;0;450;830;1;1;0;1
173;0;5;0;7;165;19;1336;1532;6;0;1;0
174;0;26;0;5;109;0;1411;1718;0;1;1;1
175;1;5;0;2;135;6;742;1236;10;1;0;1
176;1;7;0;4;113;5;1046;1414;4;1;1;1
177;1;23;0;1;88;7;85;1012;9;0;1;0
178;1;25;0;1;121;7;889;1846;6;1;1;1
179;0;9;1;8;135;12;182;688;12;1;0;0
180;1;27;1;1;126;8;282;1261;12;1;0;1
181;0;7;1;1;127;16;1168;1612;7;1;0;1
182;0;13;0;1;188;5;74;1266;3;0;1;1
183;0;5;0;4;113;10;457;1134;2;0;0;1
184;0;28;0;7;101;18;1842;1896;5;0;0;0
185;0;21;1;4;156;4;103;1039;0;1;1;0
186;0;29;1;2;195;17;1470;1644;2;1;1;1
187;1;6;1;7;164;14;1065;1686;7;1;1;0
188;0;5;1;8;186;3;1466;1754;5;1;0;0
189;0;7;0;4;125;20;563;1439;9;1;0;1
190;1;24;0;7;188;9;460;1203;1;1;1;1
191;0;13;0;9;113;16;983;1369;2;0;0;1
192;1;9;1;9;137;8;1114;1953;5;1;1;0
193;0;12;1;2;166;20;729;1248;7;1;1;0
194;0;13;1;4;153;5;1240;1393;1;1;1;0
195;0;26;0;5;80;17;98;1724;6;0;0;0
196;0;8;0;5;131;8;197;1435;13;1;1;1
197;0;5;0;5;163;8;813;1666;1;0;0;1
198;1;23;1;8;86;19;1055;1200;10;1;1;0
199;1;5;1;5;92;12;1019;1640;5;1;0;1
200;1;25;0;7;89;1;159;618;4;1;1;0
201;0;23;0;4;140;15;406;691;1;0;1;1
202;1;25;0;5;98;3;26;663;14;0;0;0
203;1;28;0;6;179;7;406;1698;5;0;0;1
204;1;11;1;3;141;17;918;991;12;1;1;0
205;1;21;0;8;193;10;940;1290;7;0;0;0
206;0;12;1;8;185;19;1411;1443;6;1;1;0
207;1;29;1;1;161;19;465;1797;0;1;1;1
208;1;5;1;1;141;20;847;1562;4;1;0;1
209;1;21;0;4;100;10;314;1276;5;1;1;1
210;0;5;1;8;176;1;829;960;6;1;1;1
211;1;22;1;1;103;9;185;1008;16;1;0;1
212;0;5;1;1;156;12;589;1815;4;1;0;0
213;0;8;0;1;98;0;471;655;2;1;1;1
214;0;13;0;9;134;17;1384;1912;7;0;0;1
215;1;25;1;5;184;7;13;641;1;1;0;0
216;1;24;1;1;147;20;897;1964;4;1;0;0
217;1;5;0;2;99;2;83;1103;4;0;0;1
218;1;12;0;9;108;5;237;1427;4;1;0;0
219;0;5;1;1;196;7;614;1254;3;1;1;1
220;1;9;0;1;107;17;647;801;3;0;0;1
221;0;24;0;2;135;13;223;1366;8;0;0;0
222;0;24;0;1;151;18;278;1198;0;1;1;0
223;0;5;0;4;189;13;1459;1565;2;0;0;1
224;0;28;0;8;93;1;1146;1436;1;0;1;0
225;1;5;1;4;162;11;261;1316;7;1;1;1
226;1;26;0;9;149;6;878;1737;10;1;0;0
227;0;5;1;4;131;2;1112;1578;12;1;1;0
228;1;6;0;3;199;5;458;959;5;0;1;1
229;1;21;1;7;106;11;521;1996;2;1;1;1
230;0;29;0;2;128;3;417;983;1;0;1;0
231;1;3;0;7;103;20;134;1696;2;1;0;0
232;1;16;1;1;174;8;615;1142;3;1;0;1
233;0;28;0;1;196;7;1017;1092;9;0;0;1
234;1;22;0;7;189;0;725;1741;3;1;1;1
235;0;29;0;7;83;5;749;965;13;1;0;0
236;0;15;0;1;183;14;868;1637;0;0;1;1
237;0;5;0;4;153;16;68;947;5;1;1;0
238;1;5;0;8;116;18;299;608;7;0;0;1
239;1;14;1;9;93;7;477;1319;9;1;0;0
240;1;2;1;9;143;16;288;706;7;1;1;0
241;0;5;0;3;171;9;1145;1680;13;1;0;0
242;1;14;1;1;177;19;515;720;6;1;0;1
243;1;24;1;1;138;6;47;1820;4;1;1;1
244;1;1;1;4;119;9;121;934;0;1;1;1
245;1;3;1;3;157;8;452;1309;2;1;1;1
246;1;21;0;9;139;1;603;1228;10;0;0;0
247;1;17;0;4;178;5;1381;1459;13;1;1;1
248;0;5;0;2;101;12;510;615;0;1;1;0
249;0;22;1;3;197;1;1460;1591;1;1;1;0
250;0;11;1;2;146;10;102;613;1;1;1;1
251;0;6;1;1;91;2;174;574;6;1;1;0
252;1;14;0;8;197;4;884;1475;6;0;0;1
253;1;13;0;2;166;1;750;1339;6;1;0;1
254;1;5;0;1;192;3;319;587;2;1;1;1
255;1;5;0;4;191;5;901;1447;3;0;1;0
256;0;1;1;8;128;15;775;1224;0;1;1;1
257;0;17;1;7;177;8;889;1840;5;1;0;1
258;1;8;1;8;161;0;986;1339;7;1;1;1
259;0;5;0;7;93;7;283;1151;5;0;1;0
260;0;22;1;9;95;19;955;1781;1;1;1;1
261;0;23;0;9;115;7;178;1275;5;1;0;0
262;0;19;0;4;111;1;759;1187;0;1;0;1
263;1;27;1;2;135;0;746;754;10;1;0;0
264;1;21;1;6;121;14;237;551;9;1;1;0
265;1;16;0;1;117;20;929;1552;4;1;0;1
266;1;21;1;6;160;2;644;1070;5;1;0;0
267;1;8;1;3;108;16;646;1721;0;1;1;1
268;1;17;0;9;89;1;371;783;9;1;0;1
269;0;22;1;1;151;7;1256;1386;2;1;1;0
270;1;5;1;5;106;2;389;517;10;1;1;1
271;0;7;0;9;145;4;123;1320;0;1;0;1
272;1;5;1;1;163;10;663;1788;5;1;0;0
273;0;16;1;6;129;6;1268;1423;10;1;1;1
274;0;11;0;7;145;9;98;1175;6;0;1;0
275;1;9;1;6;184;20;721;1210;9;1;0;0
276;1;14;1;3;125;5;1424;1672;5;1;0;1
277;1;9;1;3;137;9;915;1554;4;1;0;0
278;0;25;0;5;116;14;635;1839;0;1;0;0
279;0;17;1;1;165;0;167;1239;11;1;0;1
280;0;8;0;5;91;10;135;820;6;1;0;0
281;0;16;1;5;186;19;991;1274;10;1;1;1
282;1;6;0;3;167;16;896;1501;4;1;1;0
283;0;18;0;5;198;7;3;1058;2;1;0;1
284;0;12;0;9;120;14;924;1461;3;0;1;1
285;1;26;1;6;171;20;1300;1834;2;1;0;0
286;1;21;0;8;178;18;633;1371;2;1;1;0
287;0;2;0;1;98;8;735;1205;3;1;1;1
288;1;6;0;7;160;16;213;1120;3;1;0;0
289;1;19;0;3;194;15;495;839;1;0;1;1
290;0;27;1;1;128;18;475;853;6;1;0;1
291;1;6;0;3;81;15;1305;1918;2;0;0;0
292;0;5;0;8;189;2;382;1151;8;0;0;1
293;1;2;1;6;171;2;572;1499;1;1;1;0
294;0;19;0;2;185;6;16;1410;10;0;1;1
295;1;2;0;4;156;2;1028;1757;0;1;0;1
296;0;17;0;7;113;7;482;1689;3;0;0;1
297;1;8;0;4;191;16;1200;1345;1;0;0;1
298;1;6;0;7;123;1;299;756;6;1;1;0
299;1;2;1;2;171;1;696;757;3;1;1;0
300;1;5;0;1;175;16;1164;1376;1;1;1;0
301;1;19;1;5;160;14;450;714;1;1;1;0
302;1;5;1;7;149;12;164;708;5;1;1;0
303;0;23;0;2;136;8;77;1910;2;1;1;1
304;1;28;0;2;87;13;1316;1618;2;0;1;0
305;1;23;0;9;141;4;51;1761;6;1;0;0
306;1;18;1;5;198;4;1664;1708;16;1;0;1
307;0;5;0;8;174;15;400;989;10;1;1;1
308;0;3;1;1;172;18;812;1251;14;1;1;0
309;0;5;0;3;143;13;831;1170;9;1;0;0
310;0;24;1;6;100;14;12;1857;5;1;0;0
311;0;12;1;8;156;11;870;1753;3;1;1;1
312;0;16;0;3;162;14;106;767;9;1;0;1
313;1;17;1;3;126;2;713;760;6;1;0;1
314;0;5;0;3;136;19;669;1311;1;1;1;1
315;0;5;1;3;93;0;1359;1981;4;1;0;1
316;1;8;1;1;159;3;177;586;9;1;0;1
317;1;18;0;3;152;15;354;1827;2;0;0;1
318;0;7;1;6;117;11;305;1770;1;1;0;1
319;0;27;1;2;164;0;303;508;0;1;0;0
320;1;27;0;8;150;9;215;1018;7;0;1;1
321;1;11;1;8;132;3;22;1256;13;1;0;0
322;0;29;0;5;128;17;1324;1490;4;0;0;0
323;1;24;0;9;107;2;819;1129;5;0;0;0
324;1;11;1;5;98;1;1549;1661;10;1;0;1
325;0;15;0;7;180;19;410;1782;6;1;1;0
326;1;12;1;5;128;12;1152;1592;3;1;0;1
327;0;7;1;4;144;9;234;628;5;1;0;1
328;0;5;1;2;171;2;388;1015;3;1;1;0
329;1;5;0;5;95;13;636;828;0;0;1;1
330;1;22;0;1;105;0;199;736;12;1;0;0
331;1;19;0;3;153;15;130;611;2;1;1;0
332;1;15;1;5;163;6;1114;1732;10;1;0;1
333;1;11;1;2;125;9;786;1685;9;1;0;0
334;0;7;1;5;195;5;117;841;2;1;1;0
335;1;5;0;5;93;2;463;912;8;1;1;1
336;1;18;0;6;125;14;173;548;3;0;0;1
337;1;5;0;9;123;6;134;610;0;0;0;1
338;0;27;1;9;90;17;444;581;10;1;1;1
339;0;22;1;6;191;6;74;516;13;1;0;1
340;0;13;0;9;85;1;1304;1332;2;1;0;1
341;0;25;0;2;145;10;584;714;6;0;1;0
342;0;5;1;3;149;10;670;1070;3;1;1;1
343;0;22;0;8;133;13;27;518;1;1;1;1
344;0;5;0;1;196;14;559;813;4;0;1;1
345;0;18;1;2;137;13;716;1440;3;1;0;0
346;0;5;1;6;135;16;931;1726;0;1;0;1
347;1;5;0;5;181;9;573;1468;8;0;1;0
348;1;21;1;1;170;3;328;1378;0;1;1;0
349;1;5;0;3;192;6;932;1576;4;0;1;0
350;0;5;1;6;98;20;383;1160;0;1;0;0
351;0;6;1;7;124;10;68;1998;5;1;1;1
352;1;1;0;7;150;8;436;813;5;1;1;0
353;0;5;1;8;190;18;204;966;7;1;1;1
354;0;19;0;6;179;12;1174;1388;5;0;1;1
355;1;8;1;1;122;18;537;620;4;1;0;1
356;1;5;1;2;164;14;1034;1836;9;1;0;1
357;0;8;0;5;144;16;371;888;2;0;1;1
358;1;27;0;9;149;8;178;1850;2;1;0;1
359;1;5;1;1;146;8;213;1714;2;1;0;0
360;1;5;0;8;100;8;798;1955;1;1;0;1
361;0;26;0;5;135;10;86;1957;12;1;1;0
362;0;5;1;4;134;0;489;624;4;1;0;1
363;0;14;1;6;184;14;1338;1443;2;1;0;0
364;0;25;0;3;94;2;128;1457;7;0;1;0
365;0;5;1;1;170;20;457;1555;10;1;1;0
366;0;13;0;2;151;9;678;1117;10;0;0;1
367;1;5;0;8;108;17;260;508;6;0;0;1
368;0;22;0;8;130;15;713;1092;4;0;0;1
369;1;14;1;2;86;5;163;799;0;1;0;0
370;1;5;1;1;95;9;1430;1622;10;1;1;0
371;1;28;0;1;132;3;633;1382;0;1;1;0
372;1;7;1;1;145;6;242;619;1;1;1;1
373;0;7;1;2;167;3;1154;1473;3;1;1;1
374;1;26;1;8;116;13;48;679;4;1;1;0
375;1;28;0;8;174;11;416;1652;8;0;0;0
376;0;18;1;9;100;12;493;1477;3;1;1;1
377;1;14;0;9;145;3;621;692;1;0;1;0
378;0;15;1;1;97;10;189;1327;15;1;1;1
379;0;14;0;1;111;15;152;1326;16;1;0;1
380;1;26;0;1;91;10;1355;1850;7;1;0;0
381;0;2;1;1;180;20;443;1100;1;1;0;1
382;1;3;1;3;164;4;86;588;16;1;1;1
383;1;7;1;2;185;3;1674;1969;2;1;1;1
384;0;16;1;1;96;20;530;1436;0;1;1;0
385;1;25;0;7;179;15;1009;1656;5;0;1;0
386;1;16;1;5;188;20;193;727;7;1;0;0
387;1;8;1;5;133;7;564;765;3;1;1;1
388;1;19;0;3;81;8;890;1661;2;0;1;1
389;0;29;1;1;83;17;1516;1910;9;1;0;0
390;1;25;0;7;186;12;348;640;6;1;1;0
391;1;15;1;1;133;3;349;531;15;1;0;1
392;0;14;1;1;116;16;37;1018;1;1;1;1
393;0;13;0;1;160;19;906;1189;1;1;0;0
394;0;24;1;6;158;13;529;764;1;1;0;0
395;1;21;1;1;137;10;670;1179;3;1;0;1
396;0;12;0;8;87;17;288;621;10;0;0;1
397;0;6;1;4;185;16;721;1620;4;1;1;1
398;0;29;1;8;119;13;1060;1547;0;1;0;0
399;1;27;1;7;159;15;564;739;9;1;1;0
400;0;18;1;1;124;0;765;777;6;1;0;0
401;0;24;0;5;127;1;7;719;4;1;1;0
402;0;5;0;5;176;9;880;964;8;1;1;0
403;1;1;1;8;140;17;1180;1790;6;1;0;1
404;0;26;0;6;105;18;638;939;1;1;0;1
405;1;26;1;1;169;3;313;561;8;1;0;1
406;0;5;1;9;141;12;490;793;5;1;0;0
407;1;2;0;9;85;8;791;1580;4;1;0;0
408;0;21;1;7;84;16;1130;1687;15;1;0;1
409;1;26;0;2;148;11;513;1089;10;0;1;1
410;1;6;1;5;124;3;919;1113;4;1;0;0
411;0;5;0;8;105;1;1376;1864;1;0;1;0
412;0;18;0;1;110;2;1070;1445;9;1;0;1
413;0;6;1;7;92;0;709;1306;12;1;1;1
414;1;18;0;9;145;13;1023;1223;7;0;0;0
415;1;24;1;1;94;1;479;1300;2;1;0;0
416;1;23;1;8;97;1;1603;1762;7;1;1;1
417;1;26;1;8;200;11;575;1089;5;1;1;1
418;0;11;1;9;179;13;157;1466;5;1;1;1
419;1;15;0;3;174;3;522;553;13;1;0;0
420;1;29;0;9;161;5;565;1228;1;1;0;1
421;0;28;1;1;80;9;0;1214;5;1;0;0
422;0;2;0;6;192;1;586;641;9;1;1;0
423;1;5;1;2;114;1;996;1521;0;1;0;1
424;1;5;0;1;148;20;98;569;7;1;1;1
425;1;11;1;9;116;16;893;1132;5;1;0;1
426;0;26;0;9;162;7;1262;1332;5;1;1;1
427;1;11;1;1;138;3;1545;1751;5;1;1;0
428;0;21;1;4;107;17;797;1054;3;1;0;1
429;1;27;0;5;138;9;605;1966;2;0;0;1
430;0;5;1;9;136;18;1673;1774;9;1;0;0
431;1;1;1;5;115;14;537;1233;2;1;1;0
432;1;28;0;4;163;16;1221;1981;6;1;1;1
433;0;5;0;8;184;19;754;790;17;0;1;0
434;1;27;0;7;156;13;10;1881;5;1;0;0
435;0;5;1;7;103;4;438;690;0;1;1;1
436;1;13;0;8;173;8;43;1012;8;0;1;0
437;1;8;0;9;186;20;934;1005;6;0;0;0
438;1;29;0;5;141;7;90;642;2;1;1;0
439;1;5;0;8;104;0;263;514;6;0;0;1
440;0;7;0;1;117;5;257;551;10;0;0;1
441;1;8;0;1;87;6;843;1260;12;0;1;0
442;1;8;0;9;118;2;48;1425;0;1;1;1
443;0;5;0;6;125;17;577;1296;5;1;0;1
444;1;11;1;9;196;3;524;1225;9;1;0;1
445;0;5;0;6;189;1;776;996;1;0;0;1
446;0;15;0;1;164;16;633;1891;3;1;1;1
447;1;27;1;2;92;11;992;1418;7;1;1;0
448;1;15;0;8;187;14;986;1291;6;1;1;1
449;1;29;0;3;88;7;478;613;10;1;1;1
450;0;9;1;1;113;7;174;624;4;1;0;0
451;1;19;1;5;94;18;114;817;17;1;0;0
452;1;22;1;9;196;7;268;600;5;1;1;1
453;1;11;0;4;168;19;301;1111;6;1;1;0
454;0;5;0;3;88;9;633;1240;10;1;0;0
455;1;19;1;1;190;17;144;585;9;1;0;0
456;0;23;0;3;178;14;486;825;11;1;0;1
457;1;1;1;7;87;1;640;1357;10;1;0;1
458;1;18;0;9;83;12;243;525;7;0;1;0
459;1;15;1;5;179;3;1133;1851;1;1;0;0
460;0;25;0;4;112;8;1900;1959;2;0;0;0
461;1;15;1;7;180;17;523;573;6;1;1;0
462;0;29;1;8;129;12;1783;1891;4;1;1;0
463;0;18;1;4;173;8;668;1587;5;1;0;1
464;1;15;0;6;193;13;269;597;10;0;1;0
465;1;12;1;2;183;20;794;1552;11;1;1;0
466;1;16;1;4;168;8;205;963;0;1;1;0
467;0;25;1;6;153;11;615;937;7;1;0;0
468;0;13;1;7;149;12;1111;1898;4;1;1;1
469;1;5;0;9;181;5;1226;1763;4;0;0;1
470;0;5;1;6;93;2;661;1852;11;1;0;0
471;0;3;0;5;110;12;584;974;2;0;0;1
472;1;28;0;5;167;6;1381;1444;10;1;1;1
473;0;6;1;8;152;2;292;616;8;1;1;0
474;1;5;1;1;82;19;737;1404;4;1;1;0
475;0;1;0;6;151;20;1289;1668;1;1;1;1
476;0;1;1;2;128;12;1434;1700;3;1;1;1
477;1;24;1;3;106;8;1338;1386;13;1;0;0
